Kind,AssemblyName,AssemblyId,Source,Target
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.JsonResponseWriter#WriteAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.Object)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpResponse#get_Body"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.JsonResponseWriter#WriteAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.Object)","System.Runtime[4.2.1.0]/System.Object#GetType"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.JsonResponseWriter#WriteAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.Object)","System.Runtime[4.2.1.0]/System.Threading.CancellationToken"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.JsonResponseWriter#WriteAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.Object)","System.Text.Json[4.0.0.0]/System.Text.Json.JsonSerializer#SerializeAsync(System.Runtime[4.2.1.0]/System.IO.Stream, System.Runtime[4.2.1.0]/System.Object, System.Runtime[4.2.1.0]/System.Type, System.Text.Json[4.0.0.0]/System.Text.Json.JsonSerializerOptions, System.Runtime[4.2.1.0]/System.Threading.CancellationToken)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.JsonResponseWriter#.ctor","System.Runtime[4.2.1.0]/System.Object#.ctor"
"Derive","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController","uController[1.0.0.0]/uController.Controller"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Threading.CancellationToken"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Threading.Tasks.Task"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext#get_Response"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","System.Runtime[4.2.1.0]/System.Threading.CancellationToken"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Get(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpResponseWritingExtensions#WriteAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpResponse, System.Runtime[4.2.1.0]/System.String, System.Runtime[4.2.1.0]/System.Threading.CancellationToken)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Blah","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Blah","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Blah","System.Runtime[4.2.1.0]/System.Object"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Blah","Sample[1.0.0.0]:Sample.dll/<>f__AnonymousType0`1<System.String>#.ctor(!0)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#StatusCode(System.Runtime[4.2.1.0]/System.Int32)","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#StatusCode(System.Runtime[4.2.1.0]/System.Int32)","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#StatusCode(System.Runtime[4.2.1.0]/System.Int32)","System.Runtime[4.2.1.0]/System.Int32"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#StatusCode(System.Runtime[4.2.1.0]/System.Int32)","uController[1.0.0.0]/uController.Result"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#StatusCode(System.Runtime[4.2.1.0]/System.Int32)","uController[1.0.0.0]/uController.Controller#Status(System.Runtime[4.2.1.0]/System.Int32)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute#.ctor(System.Runtime[4.2.1.0]/System.Type)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<SlowTaskStatusCode>d__3"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1<uController.Result>"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<SlowTaskStatusCode>d__3#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<SlowTaskStatusCode>d__3#<>4__this"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1<uController.Result>#Create"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<SlowTaskStatusCode>d__3#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<SlowTaskStatusCode>d__3#<>1__state"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<SlowTaskStatusCode>d__3#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1<uController.Result>#Start(System.Threading.Tasks[4.1.1.0]/!!0&)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<SlowTaskStatusCode>d__3#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#SlowTaskStatusCode","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1<uController.Result>#get_Task"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#FastValueTaskStatusCode(Microsoft.Extensions.Logging.Abstractions[3.0.0.0]/Microsoft.Extensions.Logging.ILoggerFactory)","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#FastValueTaskStatusCode(Microsoft.Extensions.Logging.Abstractions[3.0.0.0]/Microsoft.Extensions.Logging.ILoggerFactory)","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#FastValueTaskStatusCode(Microsoft.Extensions.Logging.Abstractions[3.0.0.0]/Microsoft.Extensions.Logging.ILoggerFactory)","Microsoft.Extensions.Logging.Abstractions[3.0.0.0]/Microsoft.Extensions.Logging.ILoggerFactory"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#FastValueTaskStatusCode(Microsoft.Extensions.Logging.Abstractions[3.0.0.0]/Microsoft.Extensions.Logging.ILoggerFactory)","System.Runtime[4.2.1.0]/System.Threading.Tasks.ValueTask`1<uController.Result>"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#FastValueTaskStatusCode(Microsoft.Extensions.Logging.Abstractions[3.0.0.0]/Microsoft.Extensions.Logging.ILoggerFactory)","uController[1.0.0.0]/uController.Controller#Status(System.Runtime[4.2.1.0]/System.Int32)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#FastValueTaskStatusCode(Microsoft.Extensions.Logging.Abstractions[3.0.0.0]/Microsoft.Extensions.Logging.ILoggerFactory)","System.Runtime[4.2.1.0]/System.Threading.Tasks.ValueTask`1<uController.Result>#.ctor(!0)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute#.ctor(System.Runtime[4.2.1.0]/System.Type)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","System.Runtime[4.2.1.0]/System.String"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<DoAsync>d__5"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<DoAsync>d__5#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<DoAsync>d__5#<>4__this"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<DoAsync>d__5#context"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<DoAsync>d__5#q"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder#Create"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<DoAsync>d__5#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<DoAsync>d__5#<>1__state"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<DoAsync>d__5#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder#Start(System.Threading.Tasks[4.1.1.0]/!!0&)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<DoAsync>d__5#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#DoAsync(Microsoft.AspNetCore.Http.Abstractions[3.0.0.0]/Microsoft.AspNetCore.Http.HttpContext, System.Runtime[4.2.1.0]/System.String)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder#get_Task"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#HelloDavid","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#HelloDavid","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","System.Runtime[4.2.1.0]/System.Runtime.CompilerServices.AsyncStateMachineAttribute#.ctor(System.Runtime[4.2.1.0]/System.Type)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","System.Diagnostics.Debug[4.1.1.0]/System.Diagnostics.DebuggerStepThroughAttribute#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","System.Runtime[4.2.1.0]/System.String"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<GetAsync>d__7"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1<System.String>"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<GetAsync>d__7#.ctor"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<GetAsync>d__7#<>4__this"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<GetAsync>d__7#name"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1<System.String>#Create"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<GetAsync>d__7#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<GetAsync>d__7#<>1__state"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<GetAsync>d__7#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1<System.String>#Start(System.Threading.Tasks[4.1.1.0]/!!0&)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","Sample[1.0.0.0]:Sample.dll/Sample.MyController/<GetAsync>d__7#<>t__builder"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#GetAsync(System.Runtime[4.2.1.0]/System.String)","System.Threading.Tasks[4.1.1.0]/System.Runtime.CompilerServices.AsyncTaskMethodBuilder`1<System.String>#get_Task"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Hello","uController[1.0.0.0]/uController.HttpGetAttribute"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Hello","uController[1.0.0.0]/uController.HttpGetAttribute#.ctor(System.Runtime[4.2.1.0]/System.String)"
"Reference","Sample","Sample@2d422d0fdba948a684c2a3160ad91440","Sample[1.0.0.0]:Sample.dll/Sample.MyController#Post(System.Text.Json[4.0.0.0]/System.Text.Json.JsonDocument)","uController[1.0.0.0]/uController.HttpPostAttribute"
